,Drug_ID,Protein_ID,label
1044,DB01186,P35368,1
1045,DB00334,Q9H3N8,1
1046,DB00470,P04798,1
1047,DB08394,P01857,1
1048,DB01403,P11229,1
1049,DB01026,P11511,1
1050,DB00854,P35372,1
1051,DB00696,P14416,1
1052,DB08875,P11712,1
1053,DB00142,P49915,1
1054,DB00806,P27815,1
1055,DB04967,P27695,1
1056,DB02929,P08758,1
1057,DB00614,P21397,1
1058,DB05814,P62942,1
1059,DB00360,P17752,1
1060,DB00706,P10635,1
1061,DB03539,Q13231,1
1062,DB09074,P20813,1
1063,DB00165,O00764,1
1064,DB00332,P11229,1
1065,DB05246,P33261,1
1066,DB00007,P30968,1
1067,DB01076,P33261,1
1068,DB00248,P28335,1
1069,DB05521,P08684,1
1070,DB02405,P09466,1
1071,DB05035,P10827,1
1072,DB08142,P24941,1
1073,DB00575,P35368,1
1074,DB00162,Q9HBH5,1
1075,DB04334,Q16853,1
1076,DB04447,O43708,1
1077,DB01608,P08913,1
1078,DB03796,P50897,1
1079,DB00404,P08684,1
1080,DB02479,P00918,1
1081,DB00184,P28329,1
1082,DB00471,P23219,1
1083,DB03703,P00325,1
1084,DB01229,P11137,1
1085,DB05219,Q07343,1
1086,DB02325,Q13231,1
1087,DB00454,P41145,1
1088,DB00334,P08173,1
1089,DB03250,P11217,1
1090,DB02095,P27338,1
1091,DB00145,P21549,1
1092,DB00846,P04150,1
1093,DB08453,P22695,1
1094,DB01392,P18825,1
1095,DB00437,Q06278,1
1096,DB03991,Q9Y3R4,1
1097,DB01600,P35354,1
1098,DB01233,P11229,1
1099,DB00909,P00918,1
1100,DB01075,P05177,1
1101,DB00915,Q8TCU5,1
1102,DB00139,O14756,1
1103,DB00514,P20815,1
1104,DB00553,P08684,1
1105,DB00842,P16662,1
1106,DB03216,P23526,1
1107,DB00131,Q13131,1
1108,DB00384,P51172,1
1109,DB01047,P04150,1
1110,DB01015,P11245,1
1111,DB03382,P48147,1
1112,DB08320,P03372,1
1113,DB00996,O60391,1
1114,DB02547,O60547,1
1115,DB01254,P04798,1
1116,DB00541,P07437,1
1117,DB00072,P00736,1
1118,DB04820,P21964,1
1119,DB00628,P31644,1
1120,DB04348,P51161,1
1121,DB01065,P03372,1
1122,DB04107,P07477,1
1123,DB08739,P48147,1
1124,DB00393,Q02641,1
1125,DB01029,P23219,1
1126,DB00813,P08684,1
1127,DB00468,P10632,1
1128,DB01549,Q8TCU5,1
1129,DB00988,P21397,1
1130,DB00532,P05177,1
1131,DB04977,P05181,1
1132,DB05147,P68366,1
1133,DB01151,P08908,1
1134,DB04141,O14949,1
1135,DB01392,Q15842,1
1136,DB00295,P22309,1
1137,DB07435,Q9UBT6,1
1138,DB04896,O15399,1
1139,DB00292,P48169,1
1140,DB07763,P07919,1
1141,DB00643,P04798,1
1142,DB02762,P12931,1
1143,DB00563,Q92820,1
1144,DB01392,P28335,1
1145,DB08445,P27487,1
1146,DB00025,Q07954,1
1147,DB00544,P42898,1
1148,DB05116,P04818,1
1149,DB04355,Q7Z4J2,1
1150,DB00653,P54289,1
1151,DB00244,O15111,1
1152,DB00412,P11712,1
1153,DB04652,Q15788,1
1154,DB00175,P20815,1
1155,DB04315,P20339,1
1156,DB02482,P50613,1
1157,DB00142,O15067,1
1158,DB01254,P31513,1
1159,DB03953,P35228,1
1160,DB00563,P42898,1
1161,DB01017,P09917,1
1162,DB01094,P05177,1
1163,DB00171,O43681,1
1164,DB00533,P05177,1
1165,DB01437,P47869,1
1166,DB00404,Q99928,1
1167,DB01142,P35348,1
1168,DB08259,P34913,1
1169,DB08875,P08581,1
1170,DB00170,Q8N0U8,1
1171,DB07234,P49137,1
1172,DB00979,P06276,1
1173,DB01892,P23219,1
1174,DB01028,O00591,1
1175,DB00102,P01023,1
1176,DB07257,P30291,1
1177,DB00313,P08684,1
1178,DB04599,P42262,1
1179,DB06844,P24941,1
1180,DB01583,P10827,1
1181,DB05075,P35968,1
1182,DB00585,P25021,1
1183,DB00735,Q14534,1
1184,DB09272,P41145,1
1185,DB04953,P56696,1
1186,DB01037,P11509,1
1187,DB01115,P54289,1
1188,DB00092,P08637,1
1189,DB00188,P49720,1
1190,DB08080,Q969V6,1
1191,DB06589,Q08881,1
1192,DB02587,P63092,1
1193,DB01496,P47869,1
1194,DB04315,P68104,1
1195,DB01622,P28223,1
1196,DB01218,P20815,1
1197,DB07074,P03951,1
1198,DB06710,P11511,1
1199,DB00562,Q16790,1
1200,DB00371,Q8N1C3,1
1201,DB05210,Q92569,1
1202,DB08806,P25021,1
1203,DB00714,Q9NYX4,1
1204,DB05475,O00206,1
1205,DB06708,P08684,1
1206,DB04144,Q00987,1
1207,DB08263,Q9NWT6,1
1208,DB00678,P33261,1
1209,DB00523,P19793,1
1210,DB00157,P09601,1
1211,DB01041,P19652,1
1212,DB06731,P24462,1
1213,DB05241,P48736,1
1214,DB06928,Q04609,1
1215,DB00661,Q00975,1
1216,DB07504,P24941,1
1217,DB01189,P47870,1
1218,DB03465,P13929,1
1219,DB00617,P08684,1
1220,DB00701,P33261,1
1221,DB00683,P28476,1
1222,DB02165,P09488,1
1223,DB01589,P28472,1
1224,DB07705,Q16850,1
1225,DB01624,P35348,1
1226,DB00794,P42262,1
1227,DB06774,P05177,1
1228,DB00622,P08172,1
1229,DB00358,P11511,1
1230,DB00996,P54687,1
1231,DB04851,P33527,1
1232,DB03127,P42126,1
1233,DB00432,P19971,1
1234,DB00454,Q14957,1
1235,DB08192,P12931,1
1236,DB01942,Q13363,1
1237,DB08558,P08588,1
1238,DB01351,Q16445,1
1239,DB05423,P04150,1
1240,DB00172,P45877,1
1241,DB07307,Q16539,1
1242,DB00039,P98160,1
1243,DB00293,Q05932,1
1244,DB04827,P05164,1
1245,DB05760,P10092,1
1246,DB00157,P40939,1
1247,DB04197,P05089,1
1248,DB05461,P41595,1
1249,DB02300,Q07973,1
1250,DB00216,P23219,1
1251,DB00579,P23975,1
1252,DB03294,P00918,1
1253,DB04522,O15530,1
1254,DB02598,P19021,1
1255,DB00586,O43526,1
1256,DB00203,P33261,1
1257,DB06981,P63208,1
1258,DB07147,P78536,1
1259,DB01274,P10635,1
1260,DB01296,Q00653,1
1261,DB08877,O60674,1
1262,DB08150,P61925,1
1263,DB06963,P53350,1
1264,DB07601,P07900,1
1265,DB00203,P04798,1
1266,DB00975,P27815,1
1267,DB00332,P20309,1
1268,DB00108,P02745,1
1269,DB00726,P08684,1
1270,DB00198,Q9Y3R4,1
1271,DB02471,P11217,1
1272,DB02763,P29460,1
1273,DB03114,P12931,1
1274,DB04855,P35348,1
1275,DB02616,P00813,1
1276,DB00292,P15538,1
1277,DB00219,P11229,1
1278,DB01238,P08684,1
1279,DB00464,P04070,1
1280,DB00126,O75936,1
1281,DB08097,Q16539,1
1282,DB08133,P24941,1
1283,DB08860,P11712,1
1284,DB07401,O14949,1
1285,DB08899,P10275,1
1286,DB07638,Q92731,1
1287,DB01174,Q16678,1
1288,DB00580,P11712,1
1289,DB00182,Q01959,1
1290,DB00097,P22888,1
1291,DB02106,P10828,1
1292,DB04327,Q9UNN8,1
1293,DB00313,P51649,1
1294,DB04260,P00491,1
1295,DB00044,P22888,1
1296,DB08148,P17612,1
1297,DB00999,Q12791,1
1298,DB00172,Q96C36,1
1299,DB04855,P08913,1
1300,DB00142,O95954,1
1301,DB01363,P07550,1
1302,DB01151,P35368,1
1303,DB00661,Q12809,1
1304,DB00231,P20813,1
1305,DB00996,Q8TCU5,1
1306,DB08118,P35557,1
1307,DB05451,Q00653,1
1308,DB08231,Q15788,1
1309,DB08673,P24941,1
1310,DB03461,Q14914,1
1311,DB05169,O14965,1
1312,DB00321,Q9NZV8,1
1313,DB00135,P17735,1
1314,DB00144,P17252,1
1315,DB00688,Q9HAW9,1
1316,DB00543,P25100,1
1317,DB04863,P05106,1
1318,DB00363,P11712,1
1319,DB03419,Q12882,1
1320,DB00783,P08684,1
1321,DB01156,P05177,1
1322,DB00726,P08908,1
1323,DB04725,P35354,1
1324,DB00197,P19224,1
1325,DB03878,P00519,1
1326,DB00259,P33261,1
1327,DB00180,P04150,1
1328,DB05382,P03915,1
1329,DB07447,P51857,1
1330,DB00582,P20815,1
1331,DB00087,P12318,1
1332,DB01130,P04150,1
1333,DB00589,P08913,1
1334,DB00668,P08588,1
1335,DB00989,P10635,1
1336,DB09128,P10635,1
1337,DB01151,P07550,1
1338,DB00126,Q8IVL6,1
1339,DB00211,P35368,1
1340,DB00518,P08684,1
1341,DB03494,P07477,1
1342,DB06832,Q15788,1
1343,DB09068,P31645,1
1344,DB07594,P08238,1
1345,DB01024,P12268,1
1346,DB05399,P19320,1
1347,DB00072,P02747,1
1348,DB05449,P08183,1
1349,DB00973,P22309,1
1350,DB07076,P00749,1
1351,DB07120,P00734,1
1352,DB00119,O60669,1
1353,DB00171,P31749,1
1354,DB00822,P20815,1
1355,DB01136,P08684,1
1356,DB01609,P08684,1
1357,DB05022,Q02880,1
1358,DB07208,P37231,1
1359,DB00313,P54855,1
1360,DB03900,P62158,1
1361,DB02126,P68871,1
1362,DB06940,Q16539,1
1363,DB08342,Q9Y5R8,1
1364,DB01336,Q15822,1
1365,DB00071,P08069,1
1366,DB06168,P01584,1
1367,DB02750,Q7Z2Z2,1
1368,DB00938,P20815,1
1369,DB00145,P13196,1
1370,DB07206,P56817,1
1371,DB00400,P08684,1
1372,DB00515,P15559,1
1373,DB01871,Q9UBX1,1
1374,DB01175,Q01959,1
1375,DB00543,P11229,1
1376,DB01412,P05177,1
1377,DB00620,P08684,1
1378,DB04604,P78368,1
1379,DB01174,P14867,1
1380,DB00997,P14550,1
1381,DB00134,P42898,1
1382,DB02471,Q6UWM7,1
1383,DB00295,P08684,1
1384,DB01107,P47869,1
1385,DB00730,P05177,1
1386,DB04786,P23945,1
1387,DB00231,Q9UN88,1
1388,DB06738,P41145,1
1389,DB03096,P07339,1
1390,DB00142,Q9ULK0,1
1391,DB08690,P07919,1
1392,DB05216,Q06609,1
1393,DB06731,P20815,1
1394,DB00588,P04150,1
1395,DB02052,P06493,1
1396,DB00246,P08684,1
1397,DB08486,P69905,1
1398,DB07853,Q13557,1
1399,DB01405,P05177,1
1400,DB01366,P07550,1
1401,DB01075,P33261,1
1402,DB01268,P07333,1
1403,DB00622,Q01064,1
1404,DB09049,P35372,1
1405,DB00583,P23141,1
1406,DB00337,P08684,1
1407,DB05470,P01584,1
1408,DB00114,O95470,1
1409,DB00264,P10635,1
1410,DB01059,P08684,1
1411,DB08899,P08684,1
1412,DB00909,Q8N1Q1,1
1413,DB00561,O14649,1
1414,DB07152,P36897,1
1415,DB07203,P24941,1
1416,DB01043,P20813,1
1417,DB00526,P05164,1
1418,DB03480,Q02127,1
1419,DB02723,P00734,1
1420,DB00665,P11712,1
1421,DB00754,P33261,1
1422,DB04464,P24311,1
1423,DB06817,P22309,1
1424,DB00653,Q13698,1
1425,DB01354,P31644,1
1426,DB06148,P21728,1
1427,DB00682,P11712,1
1428,DB03133,P11217,1
1429,DB01267,P20815,1
1430,DB00420,P08173,1
1431,DB00818,P34903,1
1432,DB00549,P08684,1
1433,DB00402,P47869,1
1434,DB00157,P51553,1
1435,DB01750,P63208,1
1436,DB02594,O00142,1
1437,DB00026,P14778,1
1438,DB01189,P28472,1
1439,DB08239,P52732,1
1440,DB00444,P11712,1
1441,DB00295,P35503,1
1442,DB00682,P05177,1
1443,DB00976,P05177,1
1444,DB09016,P28223,1
1445,DB07561,Q02127,1
1446,DB04518,P24941,1
1447,DB00898,Q15825,1
1448,DB01437,P31644,1
1449,DB00523,P48443,1
1450,DB01162,P25100,1
1451,DB01437,Q99928,1
1452,DB06403,P33261,1
1453,DB00349,P47870,1
1454,DB01590,P08684,1
1455,DB00155,P29474,1
1456,DB00996,Q13224,1
1457,DB01073,P09884,1
1458,DB00777,P25100,1
1459,DB01354,P48169,1
1460,DB04216,Q6NVY1,1
1461,DB00448,P20648,1
1462,DB04953,O60656,1
1463,DB00788,P22309,1
1464,DB01777,Q16613,1
1465,DB02822,P00326,1
1466,DB00175,P04035,1
1467,DB01028,P03886,1
1468,DB01905,P00749,1
1469,DB05688,P31645,1
1470,DB03383,P11217,1
1471,DB07198,Q15788,1
1472,DB00457,P08913,1
1473,DB04367,P49759,1
1474,DB01435,P35354,1
1475,DB00072,P31995,1
1476,DB09280,P20813,1
1477,DB00856,P35354,1
1478,DB00493,Q9Y694,1
1479,DB01224,P08912,1
1480,DB00675,Q15125,1
1481,DB02726,P13929,1
1482,DB01142,P33261,1
1483,DB05205,P21397,1
1484,DB04873,Q13639,1
1485,DB09076,P08172,1
1486,DB08340,P68400,1
1487,DB01933,O15530,1
1488,DB04389,P49789,1
1489,DB00224,P11712,1
1490,DB03884,Q9UJM8,1
1491,DB08896,P35916,1
1492,DB00197,P05121,1
1493,DB01218,P08684,1
1494,DB04557,P11712,1
1495,DB00835,P33261,1
1496,DB00688,P08684,1
1497,DB00131,P16220,1
1498,DB01103,Q15111,1
1499,DB04876,P27487,1
1500,DB00409,Q99720,1
1501,DB06823,P05164,1
1502,DB01224,P08173,1
1503,DB04946,P14416,1
1504,DB08846,P17252,1
1505,DB00269,P11511,1
1506,DB00174,Q7L266,1
1507,DB01420,P22309,1
1508,DB00245,P33261,1
1509,DB00139,P51649,1
1510,DB01388,P04798,1
1511,DB02325,P01625,1
1512,DB00143,O14880,1
1513,DB08389,Q9Y233,1
1514,DB01151,P08913,1
1515,DB01351,P14867,1
1516,DB00134,Q96GW9,1
1517,DB00369,P19971,1
1518,DB03929,Q05586,1
1519,DB00439,P10632,1
1520,DB03738,Q96CD2,1
1521,DB04552,O60656,1
1522,DB00228,P23415,1
1523,DB08179,Q04760,1
1524,DB00759,P08684,1
1525,DB00365,P05177,1
1526,DB00397,P08588,1
1527,DB00065,P01375,1
1528,DB08690,P22695,1
1529,DB01544,P35503,1
1530,DB03448,P07998,1
1531,DB07860,P61925,1
1532,DB05157,P53778,1
1533,DB00211,P25100,1
1534,DB00142,Q9H1K4,1
1535,DB02193,P07477,1
1536,DB01186,P08908,1
1537,DB00242,P23921,1
1538,DB00169,P10635,1
1539,DB00575,P18089,1
1540,DB00286,P08684,1
1541,DB00974,P00813,1
1542,DB00683,P48169,1
1543,DB00734,P08684,1
1544,DB07276,Q9UQF2,1
1545,DB00850,P20813,1
1546,DB00674,P06276,1
1547,DB08217,P06731,1
1548,DB00887,Q13621,1
1549,DB01173,P20813,1
1550,DB00679,P11712,1
1551,DB01594,P28476,1
1552,DB01215,P48169,1
1553,DB00367,P08684,1
1554,DB01352,P14867,1
1555,DB00425,P23219,1
1556,DB06916,P35228,1
1557,DB04707,P61925,1
1558,DB02097,Q9BZX2,1
1559,DB00497,P08684,1
1560,DB01016,P50416,1
1561,DB01008,Q99735,1
1562,DB00047,P08069,1
1563,DB00818,Q8N1C3,1
1564,DB05883,P01270,1
1565,DB03044,Q16539,1
1566,DB05432,Q9NYX4,1
1567,DB00962,P20815,1
1568,DB00686,P09038,1
1569,DB01393,P10632,1
1570,DB07121,P78536,1
1571,DB00308,O00180,1
1572,DB07127,P23467,1
1573,DB01221,P23219,1
1574,DB00800,P21728,1
1575,DB03003,Q03013,1
1576,DB08912,P53667,1
1577,DB03796,O76054,1
1578,DB06203,P27487,1
1579,DB07583,P17612,1
1580,DB05476,Q03405,1
1581,DB01010,P22303,1
1582,DB00429,P34995,1
1583,DB01067,P37231,1
1584,DB02901,P10275,1
1585,DB04137,P10114,1
1586,DB01224,P28221,1
1587,DB00391,P06276,1
1588,DB00745,P08684,1
1589,DB04316,P15085,1
1590,DB01388,O60840,1
1591,DB03766,Q9NQX3,1
1592,DB00268,P14416,1
1593,DB08916,P04626,1
1594,DB07579,P02743,1
1595,DB00098,P01730,1
1596,DB01488,Q99720,1
1597,DB07765,P0CG22,1
1598,DB01068,P18507,1
1599,DB00214,P11712,1
1600,DB02900,P11717,1
1601,DB01811,P02788,1
1602,DB00157,P49419,1
1603,DB00446,P11712,1
1604,DB07574,P68363,1
1605,DB01336,P08172,1
1606,DB03814,Q6NXR0,1
1607,DB00830,Q01959,1
1608,DB01235,P35462,1
1609,DB01285,Q07973,1
1610,DB07216,P49354,1
1611,DB00408,P28335,1
1612,DB01254,P20815,1
1613,DB00248,P28221,1
1614,DB00465,P23219,1
1615,DB01104,P21397,1
1616,DB03461,P04035,1
1617,DB00655,P08684,1
1618,DB07730,P18031,1
1619,DB01440,Q9HAB3,1
1620,DB08151,P11217,1
1621,DB07968,P06737,1
1622,DB08057,P06239,1
1623,DB00216,P33261,1
1624,DB08448,P00374,1
1625,DB00691,P12821,1
1626,DB00720,P12236,1
1627,DB03980,Q16539,1
1628,DB00956,P10635,1
1629,DB06841,P00734,1
1630,DB00425,P11712,1
1631,DB03351,P00374,1
1632,DB02772,O00244,1
1633,DB02482,P53778,1
1634,DB07964,P78536,1
1635,DB05451,P19838,1
1636,DB06953,P49354,1
1637,DB04856,P11712,1
1638,DB07710,P00918,1
1639,DB07506,Q9HB40,1
1640,DB08437,Q96L21,1
1641,DB03754,P07585,1
1642,DB00157,P00390,1
1643,DB01352,P36544,1
1644,DB00938,P07550,1
1645,DB01320,P10632,1
1646,DB01283,O60656,1
1647,DB00408,P50406,1
1648,DB02093,P06744,1
1649,DB00731,P11712,1
1650,DB04840,P10635,1
1651,DB03793,P52758,1
1652,DB00139,Q96I99,1
1653,DB00688,P22309,1
1654,DB03702,Q9UNI1,1
1655,DB00422,P10635,1
1656,DB07058,P49841,1
1657,DB00697,P18089,1
1658,DB01403,P14416,1
1659,DB00773,P30711,1
1660,DB00796,P30556,1
1661,DB04855,P54284,1
1662,DB07947,P49841,1
1663,DB03709,P00747,1
1664,DB01151,P08684,1
1665,DB07592,P43235,1
1666,DB00182,P35368,1
1667,DB00731,P23219,1
1668,DB08810,Q13639,1
1669,DB00412,P23219,1
1670,DB08515,P49720,1
1671,DB00898,Q9UGM1,1
1672,DB00458,P21918,1
1673,DB00969,P11712,1
1674,DB00526,P15559,1
1675,DB00583,P47989,1
1676,DB06262,P00439,1
1677,DB08827,P55157,1
1678,DB00191,P05177,1
1679,DB00421,P19099,1
1680,DB04440,P00813,1
1681,DB00709,P15531,1
1682,DB01006,P08684,1
1683,DB08933,P33261,1
1684,DB00157,P40925,1
1685,DB02325,P23526,1
1686,DB00568,P11712,1
1687,DB05383,P35625,1
1688,DB00013,P05121,1
1689,DB01224,P28223,1
1690,DB00513,P08519,1
1691,DB00927,P33261,1
1692,DB00526,P00441,1
1693,DB01023,P08684,1
1694,DB02464,P07477,1
1695,DB02613,Q02127,1
1696,DB06710,P08684,1
1697,DB01189,P03886,1
1698,DB08901,P07948,1
1699,DB00306,P42262,1
1700,DB02325,P13686,1
1701,DB01007,P05181,1
1702,DB01189,P47869,1
1703,DB01131,P11712,1
1704,DB01078,P05023,1
1705,DB00518,P05177,1
1706,DB08513,P28482,1
1707,DB01359,P07550,1
1708,DB00237,Q9UN88,1
1709,DB01444,P35372,1
1710,DB08763,P07477,1
1711,DB07714,P00390,1
1712,DB01106,P35367,1
1713,DB00334,P25021,1
1714,DB00266,P15559,1
1715,DB01200,P08913,1
1716,DB01767,P00734,1
1717,DB01559,P18507,1
1718,DB00114,P32929,1
1719,DB00095,P12318,1
1720,DB01012,P05177,1
1721,DB04817,P23219,1
1722,DB03814,P28845,1
1723,DB04908,P28223,1
1724,DB00622,Q01668,1
1725,DB00831,P47989,1
1726,DB05250,P01584,1
1727,DB00039,P22455,1
1728,DB06712,P08684,1
1729,DB00606,P00918,1
1730,DB00897,P31644,1
1731,DB06712,Q01668,1
1732,DB07374,Q96L21,1
1733,DB02467,P20339,1
1734,DB00733,P06276,1
1735,DB05479,Q01726,1
1736,DB04272,Q9BY32,1
1737,DB04786,Q9NXA8,1
1738,DB01087,P08684,1
1739,DB00470,P21554,1
1740,DB04653,P07384,1
1741,DB01104,P05177,1
1742,DB02052,Q00535,1
1743,DB02526,P00749,1
1744,DB00312,P36544,1
1745,DB03860,Q92731,1
1746,DB00753,P28472,1
1747,DB00679,P05181,1
1748,DB00642,P04818,1
1749,DB00312,P43681,1
1750,DB08893,P06276,1
1751,DB06882,Q16539,1
1752,DB01161,Q8TCU5,1
1753,DB01346,P42262,1
1754,DB00454,P20309,1
1755,DB00061,P62993,1
1756,DB01723,P62942,1
1757,DB00074,P09871,1
1758,DB04129,P42262,1
1759,DB00114,Q96I15,1
1760,DB00002,P08637,1
1761,DB07501,P24941,1
1762,DB08283,P04062,1
1763,DB00583,Q9H015,1
1764,DB00171,P55263,1
1765,DB00690,Q9UN88,1
1766,DB00363,P05181,1
1767,DB08867,P04150,1
1768,DB00143,P22352,1
1769,DB00361,P10635,1
1770,DB01280,P00813,1
1771,DB00318,P10635,1
1772,DB00143,P46439,1
1773,DB01704,P17538,1
1774,DB00031,P07355,1
1775,DB01959,Q08499,1
1776,DB01224,P18825,1
1777,DB00207,P05177,1
1778,DB08468,P68400,1
1779,DB00887,Q9UP95,1
1780,DB04920,Q13698,1
1781,DB03393,P62937,1
1782,DB03575,Q99720,1
1783,DB00321,P28223,1
1784,DB08930,P08684,1
1785,DB01717,Q96MA6,1
1786,DB00112,P31994,1
1787,DB00252,P15538,1
1788,DB00337,P42345,1
1789,DB07999,P15121,1
1790,DB00495,P33261,1
1791,DB04461,P06132,1
1792,DB00381,P08684,1
1793,DB06413,P11712,1
1794,DB00531,P33261,1
1795,DB00659,P18507,1
1796,DB01215,P31644,1
1797,DB00424,P20309,1
1798,DB00457,Q9NS40,1
1799,DB01496,Q13002,1
1800,DB01418,P33261,1
1801,DB05492,P35372,1
1802,DB01233,P10635,1
1803,DB00421,P10632,1
1804,DB05804,P11511,1
1805,DB02217,Q9NPB1,1
1806,DB01240,Q9H244,1
1807,DB01065,P27797,1
1808,DB08889,P20618,1
1809,DB00222,P48048,1
1810,DB01692,P04183,1
1811,DB00142,P48506,1
1812,DB02494,P15085,1
1813,DB04953,O43525,1
1814,DB00922,Q15842,1
1815,DB06706,P35348,1
1816,DB01151,P10635,1
1817,DB08776,O14757,1
1818,DB08437,P62917,1
1819,DB02733,P24941,1
1820,DB00599,P43681,1
1821,DB00540,P11712,1
1822,DB03401,Q99418,1
1823,DB00468,P11712,1
1824,DB00475,P48169,1
1825,DB00418,Q13224,1
1826,DB08495,P00742,1
1827,DB08248,P24941,1
1828,DB06228,P20815,1
1829,DB08480,P27338,1
1830,DB00129,P04181,1
1831,DB00909,P35499,1
1832,DB04395,P08069,1
1833,DB00589,P10635,1
1834,DB03814,P22303,1
1835,DB01595,P18507,1
1836,DB04121,P84077,1
1837,DB08099,P00797,1
1838,DB01365,P08588,1
1839,DB08881,P10635,1
1840,DB02464,P07478,1
1841,DB08231,O43617,1
1842,DB00794,P18505,1
1843,DB04837,P35367,1
1844,DB02665,P07477,1
1845,DB08078,Q03181,1
1846,DB01058,P33261,1
1847,DB01238,P28221,1
1848,DB00393,P54284,1
1849,DB03835,P11217,1
1850,DB04105,P00325,1
1851,DB00347,P05181,1
1852,DB00393,O60840,1
1853,DB00550,P05164,1
1854,DB04556,P22303,1
1855,DB00184,Q9UGM1,1
1856,DB00762,P23141,1
1857,DB00608,P08684,1
1858,DB03283,P22303,1
1859,DB00499,P04798,1
1860,DB06403,P08684,1
1861,DB01071,P08684,1
1862,DB00134,Q99707,1
1863,DB06894,O00519,1
1864,DB08277,P28845,1
1865,DB02264,P14210,1
1866,DB00989,P06276,1
1867,DB00333,P20813,1
1868,DB00312,O15399,1
1869,DB01708,P48169,1
1870,DB00328,P16662,1
1871,DB00470,P34972,1
1872,DB01337,Q15822,1
1873,DB00990,P08684,1
1874,DB00580,P08684,1
1875,DB01011,P15538,1
1876,DB01121,P35498,1
1877,DB07724,Q03181,1
1878,DB05708,P05177,1
1879,DB01558,P14867,1
1880,DB05876,P27815,1
1881,DB01159,P23415,1
1882,DB01094,P55157,1
1883,DB07132,O15530,1
1884,DB06695,P23141,1
1885,DB01158,P05023,1
1886,DB00753,Q8N1C3,1
1887,DB01110,Q9H2S1,1
1888,DB00718,P22392,1
1889,DB04076,P00491,1
1890,DB00010,Q02643,1
1891,DB00367,P11511,1
1892,DB07778,P08574,1
1893,DB04753,P00491,1
1894,DB08529,O95749,1
1895,DB02175,P09012,1
1896,DB00056,P09871,1
1897,DB06216,P08908,1
1898,DB00172,O15460,1
1899,DB08811,P08684,1
1900,DB00592,P28472,1
1901,DB08301,P00918,1
1902,DB02983,Q92731,1
1903,DB00563,P04818,1
1904,DB01011,P08684,1
1905,DB00135,P54577,1
1906,DB00898,P42262,1
1907,DB07384,P06576,1
1908,DB03247,Q96CD2,1
1909,DB08491,P03956,1
1910,DB00446,P10632,1
1911,DB07087,P03372,1
1912,DB07256,P54760,1
1913,DB04920,P10635,1
1914,DB00184,P21397,1
1915,DB00408,P28223,1
1916,DB05213,P36888,1
1917,DB00051,P12318,1
1918,DB08182,P24941,1
1919,DB04268,P61626,1
1920,DB00393,Q08289,1
1921,DB00108,O75015,1
1922,DB08906,P04150,1
1923,DB05501,P61073,1
1924,DB00115,Q9Y4U1,1
1925,DB00248,P07550,1
1926,DB00468,P24462,1
1927,DB02998,P10275,1
1928,DB04787,P06401,1
1929,DB07374,P40429,1
1930,DB00403,P32238,1
1931,DB04560,P13716,1
1932,DB00300,P22392,1
1933,DB00458,P31645,1
1934,DB00126,Q9BY66,1
1935,DB07841,Q92696,1
1936,DB01216,P18405,1
1937,DB01254,P05177,1
1938,DB00503,P08684,1
1939,DB01050,P13569,1
1940,DB00031,Q03405,1
1941,DB00126,O00469,1
1942,DB00508,P21728,1
1943,DB00188,P08684,1
1944,DB00921,P10635,1
1945,DB01439,P41145,1
1946,DB03777,O15530,1
1947,DB08820,P13569,1
1948,DB03247,Q969G6,1
1949,DB00387,P11229,1
1950,DB01544,P47869,1
1951,DB03147,P14920,1
1952,DB00934,P28335,1
1953,DB00128,Q03154,1
1954,DB01159,Q8N1C3,1
1955,DB03496,P11802,1
1956,DB07362,O14965,1
1957,DB00515,P05164,1
1958,DB00987,P06746,1
1959,DB00334,P11712,1
1960,DB06741,P06133,1
1961,DB05184,P08069,1
1962,DB00343,P33261,1
1963,DB01955,Q9UKM7,1
1964,DB02262,Q02127,1
1965,DB07763,O14949,1
1966,DB07681,P06276,1
1967,DB07070,Q03181,1
1968,DB03297,P23946,1
1969,DB07016,P00734,1
1970,DB01734,P18031,1
1971,DB08246,P52732,1
1972,DB00694,P20815,1
1973,DB07258,P09960,1
1974,DB00565,Q15822,1
1975,DB00284,P10253,1
1976,DB01045,P05177,1
1977,DB08362,P68400,1
1978,DB07272,P45983,1
1979,DB00114,O15269,1
1980,DB03471,P14555,1
1981,DB00321,P35348,1
1982,DB00116,P34896,1
1983,DB03035,P68400,1
1984,DB04889,P27338,1
1985,DB00668,P35368,1
1986,DB02568,P00491,1
1987,DB01115,Q13936,1
1988,DB06080,P07333,1
1989,DB00625,P11712,1
1990,DB03940,P07195,1
1991,DB00503,P24462,1
1992,DB09083,P08684,1
1993,DB05258,P17181,1
1994,DB00675,P08684,1
1995,DB04872,P29371,1
1996,DB09016,P35367,1
1997,DB03430,Q6UWM7,1
1998,DB00968,P08913,1
1999,DB04077,P17050,1
2000,DB04368,Q9HBH1,1
2001,DB00604,P05177,1
2002,DB08838,Q9Y2I1,1
2003,DB08342,Q86SZ2,1
2004,DB07676,Q16566,1
2005,DB00434,P11229,1
2006,DB08610,Q15119,1
2007,DB00714,P21918,1
2008,DB02714,P07998,1
2009,DB06900,Q16651,1
2010,DB06292,P11712,1
2011,DB00030,P14735,1
2012,DB00041,P01589,1
2013,DB05284,P07437,1
2014,DB08899,P20815,1
2015,DB04400,P35228,1
