,Drug_ID,Protein_ID,label
1042,DB00171,P49902,1
1043,DB00142,P49448,1
1044,DB01037,P20813,1
1045,DB00540,P08684,1
1046,DB03814,P04424,1
1047,DB04871,Q01740,1
1048,DB02621,P68133,1
1049,DB00852,P10635,1
1050,DB08595,Q15596,1
1051,DB04574,Q92731,1
1052,DB06684,P10635,1
1053,DB00977,P08684,1
1054,DB06637,P16389,1
1055,DB00368,P25100,1
1056,DB07006,P30291,1
1057,DB04743,Q9NZK7,1
1058,DB00381,P04798,1
1059,DB00197,Q9HAW7,1
1060,DB04967,P27695,1
1061,DB00157,Q06278,1
1062,DB08028,P22894,1
1063,DB05812,P05177,1
1064,DB00526,P09488,1
1065,DB00312,O14764,1
1066,DB00477,P41595,1
1067,DB03461,P48163,1
1068,DB09101,P08684,1
1069,DB00650,P04818,1
1070,DB01065,P05164,1
1071,DB07979,P14920,1
1072,DB03572,P00813,1
1073,DB01544,P33261,1
1074,DB00780,Q16853,1
1075,DB04841,P05177,1
1076,DB00701,P11712,1
1077,DB05165,P06730,1
1078,DB00231,Q16445,1
1079,DB00073,P12314,1
1080,DB00882,P05108,1
1081,DB00134,Q9H2M3,1
1082,DB01142,P35367,1
1083,DB01181,P20813,1
1084,DB00958,P09488,1
1085,DB00897,Q16445,1
1086,DB01212,P46059,1
1087,DB07585,P31749,1
1088,DB00224,P11712,1
1089,DB00408,P18089,1
1090,DB00563,Q05932,1
1091,DB01194,P35218,1
1092,DB00922,Q14432,1
1093,DB00927,P33261,1
1094,DB00151,P35520,1
1095,DB00388,P05177,1
1096,DB01558,P05181,1
1097,DB04077,O60760,1
1098,DB00720,P05141,1
1099,DB01129,P20648,1
1100,DB05191,P29274,1
1101,DB02098,P07998,1
1102,DB01419,P23219,1
1103,DB00128,O75746,1
1104,DB01006,P11511,1
1105,DB00231,P28472,1
1106,DB07374,P62917,1
1107,DB04387,P00797,1
1108,DB00759,Q9UM07,1
1109,DB00421,P54289,1
1110,DB04757,P00491,1
1111,DB00517,P08172,1
1112,DB00898,Q99928,1
1113,DB00172,Q7L3T8,1
1114,DB01705,P07477,1
1115,DB01349,P50052,1
1116,DB00869,P22748,1
1117,DB00186,P31644,1
1118,DB01049,P28221,1
1119,DB00128,Q8N142,1
1120,DB02494,P61927,1
1121,DB00363,P11509,1
1122,DB01577,P10635,1
1123,DB01608,P08913,1
1124,DB03127,P42126,1
1125,DB06697,P33261,1
1126,DB01018,P08913,1
1127,DB00306,Q13002,1
1128,DB02177,P20701,1
1129,DB00349,Q99928,1
1130,DB04922,P54289,1
1131,DB01704,P17538,1
1132,DB01026,P04798,1
1133,DB02337,Q93088,1
1134,DB01420,P21964,1
1135,DB08895,P23458,1
1136,DB00829,P34903,1
1137,DB08907,P08684,1
1138,DB01223,Q14432,1
1139,DB08280,P28845,1
1140,DB08617,P54577,1
1141,DB07088,P00734,1
1142,DB08562,P01834,1
1143,DB01544,P11712,1
1144,DB01041,P11712,1
1145,DB06168,P01584,1
1146,DB00454,P08172,1
1147,DB08413,P05187,1
1148,DB00629,P05177,1
1149,DB05187,P37231,1
1150,DB01071,P35367,1
1151,DB08687,Q9GZT9,1
1152,DB01851,P01834,1
1153,DB06089,P56696,1
1154,DB06144,P28335,1
1155,DB00636,P04798,1
1156,DB06712,P33261,1
1157,DB08378,P12883,1
1158,DB03147,P26440,1
1159,DB03120,P09668,1
1160,DB03461,Q14914,1
1161,DB00501,P11712,1
1162,DB00125,P78540,1
1163,DB04272,P12931,1
1164,DB00334,P34903,1
1165,DB00571,P13945,1
1166,DB00184,P11509,1
1167,DB05461,P18825,1
1168,DB01009,P23219,1
1169,DB08229,P42574,1
1170,DB03844,P00918,1
1171,DB04400,P07101,1
1172,DB00005,P20333,1
1173,DB08515,O14818,1
1174,DB00794,Q8N1C3,1
1175,DB00312,P31644,1
1176,DB06412,P21397,1
1177,DB05766,P14416,1
1178,DB03697,P00918,1
1179,DB00337,P62942,1
1180,DB00268,P18825,1
1181,DB01942,Q9NQX3,1
1182,DB01589,P47869,1
1183,DB00380,P11388,1
1184,DB05651,Q92769,1
1185,DB02255,Q9UKQ2,1
1186,DB08860,P11712,1
1187,DB03516,P47989,1
1188,DB00990,P08684,1
1189,DB00250,P08684,1
1190,DB03461,P14061,1
1191,DB06148,Q01959,1
1192,DB01032,P08684,1
1193,DB00211,P25100,1
1194,DB03227,Q9HAN9,1
1195,DB00340,P11229,1
1196,DB00094,P23945,1
1197,DB01225,P00742,1
1198,DB01406,P06401,1
1199,DB01136,P19320,1
1200,DB01126,P31213,1
1201,DB01767,P07477,1
1202,DB03583,P24941,1
1203,DB01977,P00749,1
1204,DB00925,P35368,1
1205,DB00318,P10635,1
1206,DB00131,Q9NUB1,1
1207,DB01864,P62491,1
1208,DB02300,Q07973,1
1209,DB08756,Q13464,1
1210,DB07530,P11473,1
1211,DB00673,P05177,1
1212,DB08602,Q13946,1
1213,DB03602,P08263,1
1214,DB05239,P08183,1
1215,DB00583,P47989,1
1216,DB01595,P05181,1
1217,DB06871,P03372,1
1218,DB02262,Q02127,1
1219,DB05307,P20711,1
1220,DB01011,P15538,1
1221,DB02684,P07814,1
1222,DB00201,P27815,1
1223,DB00405,P35367,1
1224,DB03109,Q13231,1
1225,DB00575,P35368,1
1226,DB00126,Q9GZT9,1
1227,DB00679,P28223,1
1228,DB00543,P28222,1
1229,DB04957,Q12809,1
1230,DB07815,Q6P093,1
1231,DB04464,P15954,1
1232,DB01224,P28222,1
1233,DB00420,P35367,1
1234,DB08300,P48736,1
1235,DB00633,P05181,1
1236,DB00313,P33261,1
1237,DB00184,P10632,1
1238,DB00062,P05164,1
1239,DB00495,P10632,1
1240,DB00707,P12314,1
1241,DB00142,Q9ULK0,1
1242,DB04315,P11488,1
1243,DB03127,P35030,1
1244,DB00477,P08684,1
1245,DB01059,P08684,1
1246,DB00661,O00305,1
1247,DB06148,P05177,1
1248,DB00247,P28566,1
1249,DB01181,P23219,1
1250,DB08766,P28838,1
1251,DB01588,P48169,1
1252,DB00398,P10632,1
1253,DB00734,P28221,1
1254,DB00697,P05177,1
1255,DB01085,P08684,1
1256,DB08901,Q02763,1
1257,DB01189,P47869,1
1258,DB01395,P06276,1
1259,DB00819,P00918,1
1260,DB06148,P08908,1
1261,DB01544,P11509,1
1262,DB03380,P01303,1
1263,DB01558,P33261,1
1264,DB01212,Q4U2R8,1
1265,DB00145,P23415,1
1266,DB08860,P35503,1
1267,DB05157,Q16539,1
1268,DB00533,P23219,1
1269,DB05452,P37288,1
1270,DB03126,Q7Z406,1
1271,DB01363,P21397,1
1272,DB04948,P08913,1
1273,DB07330,P09874,1
1274,DB00448,P04798,1
1275,DB00897,Q99928,1
1276,DB07460,Q05397,1
1277,DB00420,P33261,1
1278,DB01589,A8MPY1,1
1279,DB07763,P07919,1
1280,DB01234,P10632,1
1281,DB00422,P10635,1
1282,DB01238,P10635,1
1283,DB00683,P47870,1
1284,DB00909,Q8N1Q1,1
1285,DB01558,P31644,1
1286,DB08217,P06731,1
1287,DB00528,P20815,1
1288,DB01242,P05177,1
1289,DB07479,P06746,1
1290,DB00777,P21917,1
1291,DB00475,P14867,1
1292,DB04946,P05181,1
1293,DB00145,P48067,1
1294,DB00795,P20815,1
1295,DB00257,P20813,1
1296,DB01016,P48544,1
1297,DB00139,P51649,1
1298,DB06335,P20815,1
1299,DB04638,O14983,1
1300,DB09037,Q15116,1
1301,DB00736,P33261,1
1302,DB08868,P08684,1
1303,DB00286,P08684,1
1304,DB00321,P28223,1
1305,DB01028,P05177,1
1306,DB04258,P11473,1
1307,DB01884,P27487,1
1308,DB07887,P03951,1
1309,DB00463,P36544,1
1310,DB01120,P15692,1
1311,DB01049,P50406,1
1312,DB00996,Q14957,1
1313,DB00964,P35348,1
1314,DB05495,P14780,1
1315,DB08515,Q99436,1
1316,DB00087,P12318,1
1317,DB01784,P00918,1
1318,DB01873,Q9BQE3,1
1319,DB00887,P13569,1
1320,DB00463,O00591,1
1321,DB01016,P08684,1
1322,DB07881,P01857,1
1323,DB02426,P12235,1
1324,DB00604,P10632,1
1325,DB05200,P10253,1
1326,DB01189,Q9UN88,1
1327,DB00443,P11511,1
1328,DB01254,Q16678,1
1329,DB00099,Q99062,1
1330,DB01167,P04798,1
1331,DB00526,P05177,1
1332,DB01022,P38435,1
1333,DB04105,P00325,1
1334,DB00568,Q9P0X4,1
1335,DB00244,O15111,1
1336,DB08864,P08684,1
1337,DB00313,P80404,1
1338,DB07242,O43293,1
1339,DB00945,O43741,1
1340,DB00421,O95180,1
1341,DB07845,P45983,1
1342,DB00921,P33260,1
1343,DB02239,P13716,1
1344,DB07276,Q9UQF2,1
1345,DB06603,Q969S8,1
1346,DB01039,O43923,1
1347,DB08423,Q16539,1
1348,DB00543,P20309,1
1349,DB01860,P51003,1
1350,DB00604,P46098,1
1351,DB00402,P11712,1
1352,DB08802,P35367,1
1353,DB02010,P06239,1
1354,DB00188,P25787,1
1355,DB00714,P28221,1
1356,DB00390,P05023,1
1357,DB00540,P11712,1
1358,DB00668,P08913,1
1359,DB00752,P05177,1
1360,DB00755,P10632,1
1361,DB02670,O60264,1
1362,DB07836,P04054,1
1363,DB04076,P00491,1
1364,DB01559,P33260,1
1365,DB05232,Q9NY46,1
1366,DB00241,Q9UN88,1
1367,DB07950,P63208,1
1368,DB01238,P35367,1
1369,DB00675,P08684,1
1370,DB00308,Q9NS40,1
1371,DB00087,P02745,1
1372,DB01201,P10632,1
1373,DB00969,P05177,1
1374,DB01236,P11509,1
1375,DB08910,P08684,1
1376,DB01964,P00918,1
1377,DB08277,P28845,1
1378,DB00819,Q9ULX7,1
1379,DB04147,P60981,1
1380,DB07374,P62829,1
1381,DB00690,P47869,1
1382,DB06603,Q92769,1
1383,DB00540,P08913,1
1384,DB02952,P06850,1
1385,DB07319,P07900,1
1386,DB05146,P35968,1
1387,DB01626,P27338,1
1388,DB00078,P12314,1
1389,DB06993,P27487,1
1390,DB01708,P24462,1
1391,DB01558,P48169,1
1392,DB00119,Q9BYV1,1
1393,DB00246,P08172,1
1394,DB00413,P18089,1
1395,DB01454,Q05940,1
1396,DB06942,P00734,1
1397,DB06738,P41145,1
1398,DB01182,P10635,1
1399,DB00904,P10635,1
1400,DB09028,P43681,1
1401,DB00492,P12821,1
1402,DB00371,P34903,1
1403,DB00313,P35498,1
1404,DB01079,P05177,1
1405,DB03496,P50613,1
1406,DB08044,P27487,1
1407,DB00321,P07550,1
1408,DB00184,P28329,1
1409,DB01095,P04035,1
1410,DB00402,Q9UN88,1
1411,DB00572,P20309,1
1412,DB06674,P01375,1
1413,DB00682,P33261,1
1414,DB00589,P08908,1
1415,DB00513,P08519,1
1416,DB00056,P12314,1
1417,DB03727,P06132,1
1418,DB08073,P61925,1
1419,DB00157,P28331,1
1420,DB00107,P48147,1
1421,DB03435,P46976,1
1422,DB08864,P20813,1
1423,DB08848,P48066,1
1424,DB04463,P16152,1
1425,DB07795,Q00534,1
1426,DB00786,P03956,1
1427,DB08896,P17948,1
1428,DB01435,P35354,1
1429,DB01069,P11712,1
1430,DB09048,P11712,1
1431,DB05774,P00533,1
1432,DB00621,P10275,1
1433,DB06741,Q12879,1
1434,DB01267,P08913,1
1435,DB01058,P08684,1
1436,DB01411,Q02817,1
1437,DB07960,Q9Y3R4,1
1438,DB01285,O15528,1
1439,DB06738,P35372,1
1440,DB01109,P01008,1
1441,DB00655,P03372,1
1442,DB00665,P10275,1
1443,DB01346,O00180,1
1444,DB01437,P47870,1
1445,DB00197,P16662,1
1446,DB00983,P10635,1
1447,DB03707,P29475,1
1448,DB01224,P18089,1
1449,DB00071,P16519,1
1450,DB00193,P20309,1
1451,DB01072,P08684,1
1452,DB01239,P35367,1
1453,DB02973,P24941,1
1454,DB01558,Q99928,1
1455,DB00462,P11229,1
1456,DB00472,P10635,1
1457,DB05014,P09619,1
1458,DB08756,P61925,1
1459,DB01274,P07550,1
1460,DB00831,P63316,1
1461,DB00338,P33261,1
1462,DB00234,P08684,1
1463,DB03415,P11310,1
1464,DB06616,Q9Y2U5,1
1465,DB07425,P10828,1
1466,DB09280,P13569,1
1467,DB00306,P14867,1
1468,DB04125,P07477,1
1469,DB00585,P06276,1
1470,DB06403,O60656,1
1471,DB03013,P15291,1
1472,DB00248,P08908,1
1473,DB00497,P35372,1
1474,DB00307,P11712,1
1475,DB01361,P10632,1
1476,DB07608,Q13627,1
1477,DB01278,O60896,1
1478,DB09242,Q9Y2I1,1
1479,DB00897,P11712,1
1480,DB02170,P68400,1
1481,DB02379,P06737,1
1482,DB00738,P05177,1
1483,DB04860,Q9NYK1,1
1484,DB01015,P18440,1
1485,DB08565,P17538,1
1486,DB00818,O00591,1
1487,DB00495,P04183,1
1488,DB01708,P18507,1
1489,DB04395,P23919,1
1490,DB02097,Q9BZX2,1
1491,DB00794,Q99928,1
1492,DB00370,P28335,1
1493,DB06692,P06870,1
1494,DB03064,Q9UJM8,1
1495,DB01162,Q9H252,1
1496,DB01108,P14060,1
1497,DB00861,P35354,1
1498,DB08697,P00749,1
1499,DB04652,P08235,1
1500,DB00238,P20815,1
1501,DB00143,O15217,1
1502,DB00312,P43681,1
1503,DB06850,P07477,1
1504,DB01129,P05177,1
1505,DB01105,P23975,1
1506,DB00411,P11229,1
1507,DB00499,Q16678,1
1508,DB00157,O95167,1
1509,DB00144,P49619,1
1510,DB09016,P35367,1
1511,DB07655,O14757,1
1512,DB02068,P13716,1
1513,DB02010,P49137,1
1514,DB00470,P33261,1
1515,DB00818,P04798,1
1516,DB00734,P28335,1
1517,DB00937,Q01959,1
1518,DB00073,P09871,1
1519,DB01028,P20813,1
1520,DB07966,P12931,1
1521,DB00846,P04150,1
1522,DB04315,P40616,1
1523,DB00142,P80404,1
1524,DB00143,P09210,1
1525,DB00350,P48048,1
1526,DB00132,Q9GZR5,1
1527,DB01200,P18089,1
1528,DB08183,P52333,1
1529,DB00435,P08684,1
1530,DB01015,P10632,1
1531,DB01142,P10635,1
1532,DB07852,P20248,1
1533,DB05289,Q9Y6K9,1
1534,DB00951,P11712,1
1535,DB04090,P15559,1
1536,DB00281,P05177,1
1537,DB01212,Q8TCC7,1
1538,DB07161,O60674,1
1539,DB04920,Q13698,1
1540,DB03691,Q9UBX1,1
1541,DB00619,P11712,1
1542,DB01198,P11712,1
1543,DB00268,P10635,1
1544,DB00656,P35367,1
1545,DB01215,P31644,1
1546,DB01115,P20813,1
1547,DB08259,P34913,1
1548,DB00028,P31994,1
1549,DB07412,P27487,1
1550,DB08437,P62750,1
1551,DB04953,P11245,1
1552,DB03721,P23141,1
1553,DB00041,P31785,1
1554,DB04908,P08908,1
1555,DB00466,P14867,1
1556,DB01029,P11712,1
1557,DB05777,P12259,1
1558,DB07150,Q92731,1
1559,DB00297,P33261,1
1560,DB05395,P13945,1
1561,DB01115,P08684,1
1562,DB07537,P35968,1
1563,DB01023,Q9NY47,1
1564,DB00093,P37288,1
1565,DB00404,P18505,1
1566,DB09076,P11229,1
1567,DB00785,P08912,1
1568,DB00868,Q14524,1
1569,DB01026,P10635,1
1570,DB00799,P28702,1
1571,DB00297,P05177,1
1572,DB00157,P30519,1
1573,DB01577,P54219,1
1574,DB00120,Q9Y285,1
1575,DB03305,P29474,1
1576,DB08996,P22303,1
1577,DB01412,Q07343,1
1578,DB00434,P20309,1
1579,DB06209,P11712,1
1580,DB04967,P11388,1
1581,DB01285,P06850,1
1582,DB00583,Q9UKG9,1
1583,DB06176,P20815,1
1584,DB04889,P27338,1
1585,DB00046,P05177,1
1586,DB00342,P20815,1
1587,DB02894,P00918,1
1588,DB00368,P18089,1
1589,DB00418,P05177,1
1590,DB00788,P22309,1
1591,DB03685,Q9NWZ5,1
1592,DB00494,P21964,1
1593,DB08903,P08684,1
1594,DB00449,P22303,1
1595,DB06201,P41594,1
1596,DB04871,P33261,1
1597,DB00038,Q14626,1
1598,DB01411,P12724,1
1599,DB04454,P01133,1
1600,DB00973,P08684,1
1601,DB07482,P27487,1
1602,DB00056,P20138,1
1603,DB06695,P00734,1
1604,DB00458,P08684,1
1605,DB04464,P24310,1
1606,DB00586,P05177,1
1607,DB01174,Q16678,1
1608,DB04863,P08514,1
1609,DB00157,Q9Y6M9,1
1610,DB07515,P00734,1
1611,DB01380,P04150,1
1612,DB00259,P08684,1
1613,DB08283,P04062,1
1614,DB00622,P08684,1
1615,DB02854,P01859,1
1616,DB07039,P10275,1
1617,DB06616,P11274,1
1618,DB01558,P14867,1
1619,DB00333,P41143,1
1620,DB00853,P08684,1
1621,DB04925,P00747,1
1622,DB04882,P11387,1
1623,DB08930,P20815,1
1624,DB00987,P21589,1
1625,DB04534,P35228,1
1626,DB05319,P16422,1
1627,DB00404,O00591,1
1628,DB00133,P49591,1
1629,DB01179,P07437,1
1630,DB00321,O43525,1
1631,DB00441,P23921,1
1632,DB01025,P05230,1
1633,DB01520,Q13224,1
1634,DB00197,P22309,1
1635,DB01087,P16083,1
1636,DB05116,P04818,1
1637,DB01273,P43681,1
1638,DB01023,P08235,1
1639,DB05046,P35372,1
1640,DB02659,P00403,1
1641,DB00182,P23975,1
1642,DB00495,P33261,1
1643,DB07980,Q494W8,1
1644,DB04841,P04798,1
1645,DB01234,P05093,1
1646,DB01232,P11712,1
1647,DB06210,P22309,1
1648,DB00502,P14416,1
1649,DB00969,P08684,1
1650,DB00972,P33261,1
1651,DB04841,Q9P0X4,1
1652,DB03461,P16435,1
1653,DB01076,P22309,1
1654,DB03093,P07900,1
1655,DB00142,O15067,1
1656,DB06626,P05177,1
1657,DB00939,P23219,1
1658,DB00580,P35354,1
1659,DB00849,P31644,1
1660,DB00194,P00813,1
1661,DB06282,P08684,1
1662,DB00126,Q9BY66,1
1663,DB03633,P17900,1
1664,DB05260,P21281,1
1665,DB01236,O14764,1
1666,DB00568,P08912,1
1667,DB04741,P31930,1
1668,DB03297,P23946,1
1669,DB00005,P35354,1
1670,DB01045,P22309,1
1671,DB00818,Q16678,1
1672,DB00054,P08637,1
1673,DB00532,P05177,1
1674,DB05036,Q15185,1
1675,DB00201,Q14432,1
1676,DB00005,P12318,1
1677,DB00579,Q01959,1
1678,DB00996,O15399,1
1679,DB06716,P28472,1
1680,DB06204,P31645,1
1681,DB01863,P23677,1
1682,DB00172,O15460,1
1683,DB00711,P06276,1
1684,DB04079,P08100,1
1685,DB00909,O75493,1
1686,DB01050,P10415,1
1687,DB00318,P08684,1
1688,DB07251,P54760,1
1689,DB08080,P68133,1
1690,DB00801,Q9UN88,1
1691,DB08183,O60674,1
1692,DB02930,P54278,1
1693,DB00119,P53985,1
1694,DB00851,P05177,1
1695,DB03044,Q16539,1
1696,DB07136,P15086,1
1697,DB08056,P06239,1
1698,DB02482,P22694,1
1699,DB01864,Q08188,1
1700,DB07821,Q13093,1
1701,DB00207,Q9UM07,1
1702,DB02221,P00918,1
1703,DB00233,O15111,1
1704,DB01098,P33261,1
1705,DB02689,P05089,1
1706,DB00175,P04035,1
1707,DB01727,Q99798,1
1708,DB00240,P08684,1
1709,DB07346,P56817,1
1710,DB00531,P24462,1
1711,DB04142,P18031,1
1712,DB01218,P08684,1
1713,DB00278,P00734,1
1714,DB05010,O75899,1
1715,DB00372,P14416,1
1716,DB08221,Q02763,1
1717,DB00444,P33261,1
1718,DB07224,P07858,1
1719,DB04953,P22309,1
1720,DB08429,P27487,1
1721,DB00425,P24462,1
1722,DB00549,P05181,1
1723,DB01049,O95264,1
1724,DB03026,P60174,1
1725,DB01032,Q9NSA0,1
1726,DB00145,P48167,1
1727,DB01181,P10632,1
1728,DB00231,P18507,1
1729,DB00847,P49146,1
1730,DB00475,Q16445,1
1731,DB08064,Q16539,1
1732,DB00857,P10635,1
1733,DB00463,P14867,1
1734,DB04932,P29275,1
1735,DB00028,P01024,1
1736,DB01320,P10632,1
1737,DB00313,Q9UKV0,1
1738,DB02264,P14210,1
1739,DB03732,Q10588,1
1740,DB07334,P35968,1
1741,DB00796,P35503,1
1742,DB07730,P18031,1
1743,DB00648,P10109,1
1744,DB00188,P04798,1
1745,DB00425,P23219,1
1746,DB05269,P06858,1
1747,DB00370,P35348,1
1748,DB07533,P24941,1
1749,DB00039,P21802,1
1750,DB07543,P07550,1
1751,DB00263,P11712,1
1752,DB00696,P30939,1
1753,DB00468,P20815,1
1754,DB03448,P34096,1
1755,DB00775,P05106,1
1756,DB03376,P07814,1
1757,DB04315,Q9Y6B6,1
1758,DB00751,P20813,1
1759,DB00696,P35368,1
1760,DB08119,P17538,1
1761,DB07685,P24941,1
1762,DB07697,P14618,1
1763,DB00688,P22309,1
1764,DB00784,P23219,1
1765,DB01420,P22309,1
1766,DB01064,P28482,1
1767,DB00255,Q92731,1
1768,DB00545,P06276,1
1769,DB01076,P20815,1
1770,DB01154,P14867,1
1771,DB07707,Q15596,1
1772,DB05037,P06493,1
1773,DB00783,P04798,1
1774,DB00346,P35368,1
1775,DB00897,P20815,1
1776,DB00600,P14679,1
1777,DB08790,O60760,1
1778,DB00448,P20648,1
1779,DB00013,P00749,1
1780,DB03225,P14920,1
1781,DB07614,O60760,1
1782,DB00829,P33261,1
1783,DB00904,P20815,1
1784,DB00586,P05181,1
1785,DB01399,P35354,1
1786,DB00945,Q9UGJ0,1
1787,DB03268,P12931,1
1788,DB01567,O00591,1
1789,DB00289,Q05586,1
1790,DB03951,P46926,1
1791,DB04971,Q07869,1
1792,DB00231,P34903,1
1793,DB07538,P20248,1
1794,DB05417,P23415,1
1795,DB00465,P23219,1
1796,DB00277,Q14432,1
1797,DB08168,P30405,1
1798,DB00199,O43193,1
1799,DB01274,P33261,1
1800,DB04185,P50440,1
1801,DB06711,P35348,1
1802,DB00246,P08173,1
1803,DB02281,Q13126,1
1804,DB01972,P31939,1
1805,DB00824,P30542,1
1806,DB03310,P28161,1
1807,DB08918,P33261,1
1808,DB00969,P11712,1
1809,DB08118,P35557,1
1810,DB00641,P33261,1
1811,DB08577,P11362,1
1812,DB02888,P62942,1
1813,DB09079,P17948,1
1814,DB00215,P05181,1
1815,DB02731,P55809,1
1816,DB00412,P11509,1
1817,DB00134,Q9Y3D2,1
1818,DB01612,P05091,1
1819,DB01864,P62330,1
1820,DB01174,P11712,1
1821,DB00794,P18507,1
1822,DB06262,P20711,1
1823,DB00644,P30968,1
1824,DB06875,Q15788,1
1825,DB00157,O14556,1
1826,DB00002,P08637,1
1827,DB05045,P50391,1
1828,DB01107,P31644,1
1829,DB00896,P04150,1
1830,DB00261,Q14432,1
1831,DB06274,P41145,1
1832,DB03461,Q13423,1
1833,DB00246,P20815,1
1834,DB08249,Q02127,1
1835,DB06725,P35354,1
1836,DB05467,P13631,1
1837,DB02467,P20339,1
1838,DB00208,P08684,1
1839,DB01708,Q07869,1
1840,DB00537,Q12809,1
1841,DB09052,P04234,1
1842,DB00074,P12314,1
1843,DB01103,Q15111,1
1844,DB00031,P27797,1
1845,DB00759,P04156,1
1846,DB08236,O15511,1
1847,DB00396,P20815,1
1848,DB00679,Q12809,1
1849,DB00246,P24462,1
1850,DB06795,P23280,1
1851,DB08801,P08172,1
1852,DB02405,P09466,1
1853,DB07544,P54687,1
1854,DB08063,Q13133,1
1855,DB00042,Q8N9I0,1
1856,DB07866,P28845,1
1857,DB00528,Q06432,1
1858,DB00403,P32238,1
1859,DB00920,O95263,1
1860,DB01558,P05177,1
1861,DB01278,O60895,1
1862,DB03991,Q9Y3R4,1
1863,DB00462,P08172,1
1864,DB00571,P05177,1
1865,DB04790,P07477,1
1866,DB00862,P08684,1
1867,DB00402,P31644,1
1868,DB00119,O15374,1
1869,DB00934,P11229,1
1870,DB02833,P24941,1
1871,DB07763,P47985,1
1872,DB03127,O00244,1
1873,DB03354,P11217,1
1874,DB07812,P49841,1
1875,DB00946,P11712,1
1876,DB06802,P35354,1
1877,DB00162,Q9NYR8,1
1878,DB01069,P08173,1
1879,DB00144,Q8WTV0,1
1880,DB01235,P35462,1
1881,DB02740,P61769,1
1882,DB00306,P47870,1
1883,DB01012,P10635,1
1884,DB07252,P54760,1
1885,DB00182,P11509,1
1886,DB00368,P35348,1
1887,DB07498,P15121,1
1888,DB05066,P01584,1
1889,DB03792,P07998,1
1890,DB06900,Q16651,1
1891,DB02848,P09467,1
1892,DB04315,P84077,1
1893,DB01028,P42261,1
1894,DB00683,Q8N1C3,1
1895,DB08354,P68400,1
1896,DB00589,P14416,1
1897,DB01169,P27361,1
1898,DB00013,P05121,1
1899,DB02342,Q16678,1
1900,DB00917,P43115,1
1901,DB04409,P05230,1
1902,DB00515,P11712,1
1903,DB01589,P33261,1
1904,DB00909,Q9ULX7,1
1905,DB00171,Q09428,1
1906,DB00121,Q9HCC0,1
1907,DB00142,Q13224,1
1908,DB00898,P43681,1
1909,DB07751,P24941,1
1910,DB00608,P10635,1
1911,DB00591,P04150,1
1912,DB04464,P61769,1
1913,DB00313,Q02218,1
1914,DB00530,P08684,1
1915,DB00642,P04818,1
1916,DB06865,P00734,1
1917,DB01365,P08588,1
1918,DB00171,Q92887,1
1919,DB00517,P11229,1
1920,DB05013,Q05655,1
1921,DB08062,P00734,1
1922,DB00398,O60656,1
1923,DB00290,Q13867,1
1924,DB00518,P05177,1
1925,DB01062,P11229,1
1926,DB07686,P24941,1
1927,DB09052,P15391,1
1928,DB01830,P06239,1
1929,DB09014,Q99720,1
1930,DB00622,P35348,1
1931,DB04254,P07900,1
1932,DB03577,P15309,1
1933,DB00098,Q95460,1
1934,DB00801,P78334,1
1935,DB01595,P48169,1
1936,DB01089,Q05940,1
1937,DB06774,P08684,1
1938,DB01233,P10635,1
1939,DB01012,P08684,1
1940,DB04868,P10632,1
1941,DB00129,P30825,1
1942,DB09078,P21802,1
1943,DB01559,P18507,1
1944,DB02987,P07998,1
1945,DB00315,P28221,1
1946,DB00170,P07225,1
1947,DB04630,P15538,1
1948,DB01234,P08684,1
1949,DB00075,P02745,1
1950,DB04859,P22303,1
1951,DB04530,Q01064,1
1952,DB00324,P04150,1
1953,DB01394,Q9H4B7,1
1954,DB00458,P33261,1
1955,DB00363,Q9H3N8,1
1956,DB00976,P20815,1
1957,DB00100,P00734,1
1958,DB06868,P00734,1
1959,DB00119,O60669,1
1960,DB05876,P27815,1
1961,DB04930,P08684,1
1962,DB01189,P03886,1
1963,DB00425,P20815,1
1964,DB08607,P10632,1
1965,DB00116,P34896,1
1966,DB01588,P24046,1
1967,DB00668,P11712,1
1968,DB01548,P35372,1
1969,DB00780,P20815,1
1970,DB03848,P55055,1
1971,DB00675,P41743,1
1972,DB00244,P37231,1
1973,DB01129,P33261,1
1974,DB07750,P24941,1
1975,DB00075,P31994,1
1976,DB01708,P18505,1
1977,DB00122,P49585,1
1978,DB03449,P35228,1
1979,DB01437,Q99928,1
1980,DB09016,P28223,1
1981,DB03214,Q96RQ9,1
1982,DB00413,P28335,1
1983,DB07604,O14983,1
1984,DB07232,Q9UGN5,1
1985,DB03461,P42330,1
1986,DB00031,Q03405,1
1987,DB01142,P35348,1
1988,DB03153,P00492,1
1989,DB02381,P05089,1
1990,DB01233,P05093,1
1991,DB01591,P08912,1
1992,DB05098,P48357,1
1993,DB06292,P04798,1
1994,DB01115,P54289,1
1995,DB07539,P24941,1
1996,DB01151,P18089,1
1997,DB00320,P28221,1
1998,DB01254,P10721,1
1999,DB05773,P04626,1
2000,DB08465,P08238,1
2001,DB00120,P00439,1
2002,DB05141,O15392,1
2003,DB04269,P07477,1
2004,DB00114,Q6ZQY3,1
2005,DB00349,Q16445,1
2006,DB00973,P16662,1
2007,DB00029,P02671,1
2008,DB07664,Q9Y6M4,1
2009,DB00140,P42898,1
2010,DB03147,Q16881,1
2011,DB01640,Q13370,1
2012,DB00501,P15538,1
2013,DB00328,P23219,1
